:START_ID,:END_ID,relation,time,place,evidence,confidence:float,:TYPE
P000596,OFFICE_門下侍郎,担任,貞元二十一年七月乙未,,太常卿杜黃裳為門下侍郎,0.9,PERSON_OFFICE
P000597,OFFICE_中書侍郎,担任,貞元二十一年七月乙未,,左金吾衞大將軍袁滋為中書侍郎,0.9,PERSON_OFFICE
P000601,OFFICE_留後,自称担任,貞元二十一年七月辛卯,,其子執恭自稱留後。,0.9,PERSON_OFFICE
P000620,OFFICE_劍南西川節度使,担任,until 永貞元年八月癸丑,剑南西川,癸丑，劍南西川節度使韋皐卒，行軍司馬劉闢自稱留後。,0.9,PERSON_OFFICE
P000006,OFFICE_皇帝,担任,元和十五年閏月丙午,太極殿,閏月丙午，皇太子即皇帝位于太極殿。,0.95,PERSON_OFFICE
P000628,OFFICE_左神策軍中尉,担任,元和七年,,左神策軍中尉吐突承璀欲立澧王惲,0.95,PERSON_OFFICE
P000006,OFFICE_皇太子,受封,长庆四年正月前,,宰相李逢吉請立景王為皇太子。,0.9,PERSON_OFFICE
P000635,OFFICE_攝冢宰,担任,长庆四年正月癸酉日,,癸酉，門下侍郎、平章事李逢吉攝冢宰。,0.9,PERSON_OFFICE
P000012,OFFICE_江王,始封,宝历二年十二月前,,始封江王,0.9,PERSON_OFFICE
P000647,OFFICE_中書侍郎,任职,宝历二年十二月庚戌,,庚戌，兵部侍郎、翰林學士韋處厚為中書侍郎、同中書門下平章事。,0.9,PERSON_OFFICE
P000034,OFFICE_門下侍郎,擔任,會昌元年九月丁丑,,淮南節度副大使李德裕為門下侍郎、同中書門下平章事。,0.95,PERSON_OFFICE
P000651,OFFICE_左神策軍護軍中尉,擔任,會昌六年三月,,左神策軍護軍中尉馬元贄立光王怡為皇太叔,0.95,PERSON_OFFICE
P000013,OFFICE_皇帝,即位,會昌六年三月甲子,,三月甲子，即皇帝位于柩前。,0.95,PERSON_OFFICE
P000006,OFFICE_皇太子,冊立,大中十三年八月壬辰,,八月壬辰，左神策軍護軍中尉王宗實立鄆王溫為皇太子，權句當軍國政事。,0.95,PERSON_OFFICE
P000661,OFFICE_司空,任職,大中13年8月,,癸卯，令狐綯為司空。,0.95,PERSON_OFFICE
P000220,OFFICE_司徒,任命,咸通十四年八月乙卯,,乙卯，韋保衡為司徒。,0.94,PERSON_OFFICE
P000220,OFFICE_賀州刺史,贬谪,咸通十四年九月,,九月，貶保衡為賀州刺史。,0.94,PERSON_OFFICE
P000664,OFFICE_中書侍郎、同中書門下平章事,任命,咸通十四年十月乙未,,十月乙未，尚書左僕射蕭倣為中書侍郎、同中書門下平章事。,0.94,PERSON_OFFICE
P000006,OFFICE_幽州盧龍軍節度使,擔任,乾符三年,幽州,乾符三年，領幽州盧龍軍節度使。,0.9,PERSON_OFFICE
P000037,OFFICE_中書令,任職,文德元年八月庚午,,庚午，朱全忠為中書令。,0.9,PERSON_OFFICE
P000671,OFFICE_衢州刺史,担任,天祐元年八月,衢州,衢州刺史陳璋、睦州刺史陳詢叛附于楊行密。,0.9,PERSON_OFFICE
P000672,OFFICE_睦州刺史,担任,天祐元年八月,睦州,衢州刺史陳璋、睦州刺史陳詢叛附于楊行密。,0.9,PERSON_OFFICE
P000693,OFFICE_潁王,封爵,天祐二年九月丙寅,,丙寅，封弟禔為潁王,0.9,PERSON_OFFICE
P000694,OFFICE_蔡王,封爵,天祐二年九月丙寅,,丙寅，封弟禔為潁王，祐蔡王。,0.9,PERSON_OFFICE
P000716,OFFICE_辽东道行军大总管,担任,乾封元年十月己酉,,命司空、英國公勣為遼東道行軍大總管,0.9,PERSON_OFFICE
P000718,OFFICE_大司成,担任,乾封元年七月庚午,,拜大司成，兼知左侍極,0.9,PERSON_OFFICE
P000719,OFFICE_右相,担任,乾封元年七月庚午,,劉仁軌兼右相,0.9,PERSON_OFFICE
P000174,OFFICE_涪陵郡王,拥有爵位,乾封二年二月戊戌,,二月戊戌，涪陵郡王愔薨。,0.9,PERSON_OFFICE
P000727,OFFICE_西臺侍郎,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000728,OFFICE_西臺侍郎,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000728,OFFICE_道國公,拥有爵位,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000728,OFFICE_檢校太子左中護,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000729,OFFICE_正諫議大夫,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000729,OFFICE_檢校東臺侍郎,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000729,OFFICE_安平郡公,拥有爵位,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000729,OFFICE_東臺侍郎,担任,乾封二年秋八月丙辰,,丙辰，東臺侍郎李安期出為荊州大都督府長史。,0.9,PERSON_OFFICE
P000730,OFFICE_東臺侍郎,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000727,OFFICE_同東西臺三品,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000728,OFFICE_同東西臺三品,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000729,OFFICE_同東西臺三品,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000730,OFFICE_同東西臺三品,担任,乾封二年夏六月乙卯,,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,0.9,PERSON_OFFICE
P000731,OFFICE_繕工大監,担任,三年春正月庚寅,,詔繕工大監兼瀚海都護劉審禮為西域道安撫大使。,0.95,PERSON_OFFICE
P000731,OFFICE_瀚海都護,担任,三年春正月庚寅,,詔繕工大監兼瀚海都護劉審禮為西域道安撫大使。,0.95,PERSON_OFFICE
P000731,OFFICE_西域道安撫大使,被任命为,三年春正月庚寅,,詔繕工大監兼瀚海都護劉審禮為西域道安撫大使。,0.95,PERSON_OFFICE
P000328,OFFICE_右相,担任,三年春正月壬子,,以右相劉仁軌為遼東道副大總管。,0.95,PERSON_OFFICE
P000328,OFFICE_遼東道副大總管,被任命为,三年春正月壬子,,以右相劉仁軌為遼東道副大總管。,0.95,PERSON_OFFICE
P000716,OFFICE_司空,担任,总章元年九月癸巳,,司空、英國公勣破高麗,0.95,PERSON_OFFICE
P000716,OFFICE_英國公,爵位,总章元年九月癸巳,,司空、英國公勣破高麗,0.95,PERSON_OFFICE
P000056,OFFICE_太子少師,追赠,总章元年二月癸未,,贈顏回太子少師,0.95,PERSON_OFFICE
P000057,OFFICE_太子少保,追赠,总章元年二月癸未,,曾參太子少保,0.95,PERSON_OFFICE
P000730,OFFICE_知左史事,担任,總章二年二月,,東臺侍郎、同東西臺三品兼知左史事張文瓘署位,0.9,PERSON_OFFICE
P000301,OFFICE_東臺侍郎,担任,總章二年三月,,東臺侍郎郝處俊同東西臺三品,0.9,PERSON_OFFICE
P000301,OFFICE_同東西臺三品,加衔,總章二年三月,,東臺侍郎郝處俊同東西臺三品,0.9,PERSON_OFFICE
P000733,OFFICE_司珍大夫,担任,總章二年秋七月,,遣司珍大夫路勵行存問賑貸,0.9,PERSON_OFFICE
P000717,OFFICE_右衛大將軍,担任,總章二年秋七月,,遣右衛大將軍、涼國公契苾何力為駕海道行軍大總管,0.9,PERSON_OFFICE
P000717,OFFICE_涼國公,爵位,總章二年秋七月,,遣右衛大將軍、涼國公契苾何力為駕海道行軍大總管,0.9,PERSON_OFFICE
P000716,OFFICE_太子太師,担任,總章二年十二月,,司空、太子太師、英國公勣薨,0.9,PERSON_OFFICE
P000006,OFFICE_豫王,原封,總章二年十一月丁亥前,,徙封豫王旭輪為冀王,0.9,PERSON_OFFICE
P000006,OFFICE_冀王,徙封,總章二年十一月丁亥,,徙封豫王旭輪為冀王,0.9,PERSON_OFFICE
P000328,OFFICE_右相,卸任,三年春正月丁丑（改元前）,,右相、樂成男劉仁軌致仕,0.9,PERSON_OFFICE
P000328,OFFICE_樂成男,卸任,三年春正月丁丑（改元前）,,右相、樂成男劉仁軌致仕,0.9,PERSON_OFFICE
P000055,OFFICE_太子少師,卸任,咸亨元年三月壬辰,,太子少師、同東西臺三品許敬宗致仕,0.9,PERSON_OFFICE
P000055,OFFICE_同東西臺三品,卸任,咸亨元年三月壬辰,,太子少師、同東西臺三品許敬宗致仕,0.9,PERSON_OFFICE
P000734,OFFICE_邏娑道行軍大總管,任命为,咸亨元年四月辛亥,,以右威衛大將軍薛仁貴為邏娑道行軍大總管,0.9,PERSON_OFFICE
P000735,OFFICE_副,任命为,咸亨元年四月辛亥,,右衛員外大將軍阿史那道真、左衛將軍郭待封為副,0.9,PERSON_OFFICE
P000736,OFFICE_副,任命为,咸亨元年四月辛亥,,右衛員外大將軍阿史那道真、左衛將軍郭待封為副,0.9,PERSON_OFFICE
P000107,OFFICE_魯國夫人,追赠,咸亨元年九月甲申,,贈魯國夫人,0.9,PERSON_OFFICE
P000357,OFFICE_太尉,追赠,咸亨元年閏月壬子,,故贈司徒、周忠孝公士鷿贈太尉、太子太師、太原郡王,0.9,PERSON_OFFICE
P000742,OFFICE_左肅機,转任,咸亨元年十月丙申,,太子右中護兼攝正諫大夫、同東西臺三品趙仁本為左肅機,0.9,PERSON_OFFICE
P000742,OFFICE_同東西臺三品,卸任,咸亨元年十月丙申,,罷知政事,0.9,PERSON_OFFICE
P000745,OFFICE_左散騎常侍,曾任,咸亨二年六月戊寅日前,,左散騎常侍兼檢校秘書、太子賓客、周國公武敏之以罪復本姓賀蘭氏，除名，流雷州,0.9,PERSON_OFFICE
P000745,OFFICE_檢校秘書,曾任,咸亨二年六月戊寅日前,,左散騎常侍兼檢校秘書、太子賓客、周國公武敏之以罪復本姓賀蘭氏，除名，流雷州,0.9,PERSON_OFFICE
P000745,OFFICE_太子賓客,曾任,咸亨二年六月戊寅日前,,左散騎常侍兼檢校秘書、太子賓客、周國公武敏之以罪復本姓賀蘭氏，除名，流雷州,0.9,PERSON_OFFICE
P000745,OFFICE_周國公,曾任,咸亨二年六月戊寅日前,,左散騎常侍兼檢校秘書、太子賓客、周國公武敏之以罪復本姓賀蘭氏，除名，流雷州,0.9,PERSON_OFFICE
P000746,OFFICE_司徒,担任,咸亨二年九月前,,司徒、潞州刺史、徐王元禮薨,0.9,PERSON_OFFICE
P000746,OFFICE_潞州刺史,担任,咸亨二年九月前,,司徒、潞州刺史、徐王元禮薨,0.9,PERSON_OFFICE
P000748,OFFICE_侍中,担任,咸亨三年二月己卯,,二月己卯，侍中、永安郡公姜恪卒於河西鎮守。,0.95,PERSON_OFFICE
P000748,OFFICE_永安郡公,受封,咸亨三年二月己卯,,二月己卯，侍中、永安郡公姜恪卒於河西鎮守。,0.95,PERSON_OFFICE
P000747,OFFICE_右衛副率,担任,咸亨三年春正月辛丑,,三年春正月辛丑，發梁、益等一十八州兵，募五千三百人，遣右衛副率梁積壽往姚州擊叛蠻。,0.95,PERSON_OFFICE
P000055,OFFICE_特進,担任,咸亨三年八月壬子,,八月壬子，特進、高陽郡公許敬宗卒。,0.95,PERSON_OFFICE
P000055,OFFICE_高陽郡公,受封,咸亨三年八月壬子,,八月壬子，特進、高陽郡公許敬宗卒。,0.95,PERSON_OFFICE
P000006,OFFICE_沛王,原封,咸亨三年九月壬寅前,,壬寅，沛王賢徙封雍王。,0.9,PERSON_OFFICE
P000006,OFFICE_雍王,徙封,咸亨三年九月壬寅,,壬寅，沛王賢徙封雍王。,0.95,PERSON_OFFICE
P000749,OFFICE_左監門大將軍,担任,咸亨三年冬,,是冬，左監門大將軍高侃大敗新羅之眾於橫水。,0.95,PERSON_OFFICE
P000750,OFFICE_絳州刺史,官職,咸亨四年春正月丙辰,,丙辰，絳州刺史、鄭王元懿薨。,0.9,PERSON_OFFICE
P000750,OFFICE_鄭王,爵位,咸亨四年春正月丙辰,,丙辰，絳州刺史、鄭王元懿薨。,0.9,PERSON_OFFICE
P000358,OFFICE_左金吾將軍,官職,咸亨四年二月壬午,,二月壬午，以左金吾將軍裴居道女為皇太子弘妃。,0.9,PERSON_OFFICE
P000752,OFFICE_燕山道總管,官職,咸亨四年閏五月丁卯,,閏五月丁卯，燕山道總管李謹行破高麗叛黨於瓠盧河之西...,0.9,PERSON_OFFICE
P000743,OFFICE_中書令,官職,咸亨四年冬十月壬午,,冬十月壬午，中書令、博陵縣子閻立本卒。,0.9,PERSON_OFFICE
P000743,OFFICE_博陵縣子,爵位,咸亨四年冬十月壬午,,冬十月壬午，中書令、博陵縣子閻立本卒。,0.9,PERSON_OFFICE
P000328,OFFICE_雞林道大總管,担任,上元元年春二月壬午,,遣太子左庶子、同中書門下三品劉仁軌為雞林道大總管，以討新羅，仍令衛尉卿李弼、右領大將軍李謹行副之。,0.9,PERSON_OFFICE
P000006,OFFICE_宗正卿,担任,上元元年夏四月辛卯,,夏四月辛卯，以尚輦奉御、周國公武承嗣為宗正卿。,0.9,PERSON_OFFICE
P000002,OFFICE_宣皇帝,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000003,OFFICE_光皇帝,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000756,OFFICE_高祖神堯皇帝,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000757,OFFICE_文武聖皇帝,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000010,OFFICE_太穆神皇后,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000067,OFFICE_文德聖皇后,被追尊为,上元元年秋八月壬辰,,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,0.9,PERSON_OFFICE
P000006,OFFICE_天皇,改称,上元元年秋八月壬辰,,皇帝稱天皇，皇后稱天後。,0.9,PERSON_OFFICE
P000006,OFFICE_天后,改称,上元元年秋八月壬辰,,皇帝稱天皇，皇后稱天後。,0.9,PERSON_OFFICE
P000758,OFFICE_趙國公,袭封,上元元年九月癸丑,,癸丑，追復長孫無忌官爵，仍以其曾孫翼襲封趙國公，許歸葬於昭陵先造之墳。,0.9,PERSON_OFFICE
P000759,OFFICE_於闐王,担任,上元元年十二月戊子,,戊子，於闐王伏闍雄來朝。,0.9,PERSON_OFFICE
P000760,OFFICE_波斯王,担任,上元元年十二月辛卯,,辛卯，波斯王卑路斯來朝。,0.9,PERSON_OFFICE
P000175,OFFICE_蔣王,爵位,上元元年十二月,,十二月，蔣王惲薨。,0.9,PERSON_OFFICE
P000761,OFFICE_虢王,爵位,上元元年十二月,,虢王鳳薨。,0.9,PERSON_OFFICE
P000762,OFFICE_毗沙都督,被任命为,675年正月丙寅日,,以尉遲伏闍雄為毗沙都督,0.9,PERSON_OFFICE
P000763,OFFICE_龜茲王,为,,,龜茲王白素稽獻銀頗羅,0.9,PERSON_OFFICE
P000764,OFFICE_吐蕃大臣,为,675年正月辛未日,,吐蕃遣其大臣論吐渾彌來請和,0.9,PERSON_OFFICE
P000765,OFFICE_新羅王,为,675年二月,,復其王金法敏官爵,0.9,PERSON_OFFICE
P000301,OFFICE_中書令,被任命为,675年八月庚子日,,中書侍郎、同三品、甑山公郝處俊為中書令,0.9,PERSON_OFFICE
P000328,OFFICE_左僕射,被任命为,675年八月庚子日,,太子左庶子、同中書門下三品、樂成侯劉仁軌為左僕射,0.9,PERSON_OFFICE
P000730,OFFICE_侍中,被任命为,675年八月庚子日,,中書門下三品、大理卿張文瓘為侍中,0.9,PERSON_OFFICE
P000737,OFFICE_吏部尚書,被任命为,675年八月庚子日,,吏部侍郎、檢校太子左庶子、監修國史李敬玄吏部尚書兼太子左庶子,0.9,PERSON_OFFICE
P000766,OFFICE_戶部尚書,被任命为,675年八月庚子日,,左丞許圉師為戶部尚書,0.9,PERSON_OFFICE
P000328,OFFICE_太子賓客,兼任,675年九月丙午日,,宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客,0.9,PERSON_OFFICE
P000728,OFFICE_太子賓客,兼任,675年九月丙午日,,宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客,0.9,PERSON_OFFICE
P000730,OFFICE_太子賓客,兼任,675年九月丙午日,,宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客,0.9,PERSON_OFFICE
P000301,OFFICE_太子賓客,兼任,675年九月丙午日,,宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客,0.9,PERSON_OFFICE
P000006,OFFICE_皇太子,被立为,675年六月戊寅日,,以雍王賢為皇太子,0.9,PERSON_OFFICE
P000006,OFFICE_相王,徙封为,儀鳳元年春正月戊戌,,徙封冀王輪為相王。,0.9,PERSON_OFFICE
P000006,OFFICE_並州都督,担任,儀鳳元年閏三月乙酉,,並州都督、相王輪為涼州道行軍元帥,0.9,PERSON_OFFICE
P000006,OFFICE_洛州牧,担任,儀鳳元年閏三月乙酉,,洛州牧、周王顯為洮州道行軍元帥,0.9,PERSON_OFFICE
P000006,OFFICE_洮州道行軍元帥,任命为,儀鳳元年閏三月乙酉,,洛州牧、周王顯為洮州道行軍元帥,0.9,PERSON_OFFICE
P000006,OFFICE_涼州道行軍元帥,任命为,儀鳳元年閏三月乙酉,,並州都督、相王輪為涼州道行軍元帥,0.9,PERSON_OFFICE
P000769,OFFICE_黃門侍郎,担任,儀鳳元年三月癸卯,,黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。,0.9,PERSON_OFFICE
P000769,OFFICE_同中書門下三品,加授,儀鳳元年三月癸卯,,黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。,0.9,PERSON_OFFICE
P000770,OFFICE_中書侍郎,担任,儀鳳元年三月癸卯,,黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。,0.9,PERSON_OFFICE
P000770,OFFICE_同中書門下三品,加授,儀鳳元年三月癸卯,,黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。,0.9,PERSON_OFFICE
P000771,OFFICE_中書侍郎,担任,儀鳳元年四月甲寅,,中書侍郎李義琰同中書門下三品。,0.9,PERSON_OFFICE
P000771,OFFICE_同中書門下三品,加授,儀鳳元年四月甲寅,,中書侍郎李義琰同中書門下三品。,0.9,PERSON_OFFICE
P000772,OFFICE_黃門侍郎,担任,儀鳳元年六月癸丑,,黃門侍郎高智周同中書門下三品。,0.9,PERSON_OFFICE
P000772,OFFICE_同中書門下三品,加授,儀鳳元年六月癸丑,,黃門侍郎高智周同中書門下三品。,0.9,PERSON_OFFICE
P000737,OFFICE_吏部尚書,担任,儀鳳元年十一月庚寅,,吏部尚書李敬玄為中書令。,0.9,PERSON_OFFICE
P000737,OFFICE_中書令,转任,儀鳳元年十一月庚寅,,吏部尚書李敬玄為中書令。,0.9,PERSON_OFFICE
P000773,OFFICE_左丞,担任,儀鳳元年十二月戊午,,左丞崔知悌等江南道,0.9,PERSON_OFFICE
P000732,OFFICE_遼東都督,授任,儀鳳二年二月丁巳,,工部尚書高藏授遼東都督,0.9,PERSON_OFFICE
P000732,OFFICE_朝鮮郡王,封,儀鳳二年二月丁巳,,封朝鮮郡王,0.9,PERSON_OFFICE
P000774,OFFICE_熊津州都督,授任,儀鳳二年二月丁巳,,司農卿扶餘隆熊津州都督,0.9,PERSON_OFFICE
P000774,OFFICE_帶方郡王,封,儀鳳二年二月丁巳,,封帶方郡王,0.9,PERSON_OFFICE
P000006,OFFICE_英王,徙封為,儀鳳二年八月,,徙封周王顯為英王,0.9,PERSON_OFFICE
P000766,OFFICE_戶部尚書,擔任,儀鳳四年正月辛未,,戶部尚書、平恩縣公許圉師卒,0.9,PERSON_OFFICE
P000728,OFFICE_尚書右僕射,擔任,儀鳳四年正月庚戌,,尚書右僕射、道國公戴至德薨,0.9,PERSON_OFFICE
P000773,OFFICE_戶部尚書,陞任,儀鳳四年四月戊午,,左丞崔知悌為戶部尚書,0.9,PERSON_OFFICE
P000301,OFFICE_侍中,陞任,儀鳳四年四月戊午,,中書令郝處俊為侍中,0.9,PERSON_OFFICE
P000785,OFFICE_禮部尚書,陞任,調露元年十一月癸未,,以吏部侍郎裴行儉為禮部尚書，賞擒都支、遮匐之功也,0.9,PERSON_OFFICE
P000785,OFFICE_定襄道大總管,任命,調露元年十一月甲辰,,裴行儉為定襄道大總管,0.9,PERSON_OFFICE
P000329,OFFICE_黄门侍郎,担任,永隆元年四月戊辰,,黃門侍郎裴炎崔知溫、中書侍郎王德真並同中書門下三品,0.9,PERSON_OFFICE
P000803,OFFICE_黄门侍郎,担任,永隆元年四月戊辰,,黃門侍郎裴炎崔知溫、中書侍郎王德真並同中書門下三品,0.9,PERSON_OFFICE
P000336,OFFICE_中书侍郎,担任,永隆元年四月戊辰,,黃門侍郎裴炎崔知溫、中書侍郎王德真並同中書門下三品,0.9,PERSON_OFFICE
P000785,OFFICE_禮部尚書,擔任,永隆二年正月癸巳日,,遣禮部尚書裴行儉為定襄道大總管,0.95,PERSON_OFFICE
P000785,OFFICE_定襄道大總管,擔任,永隆二年正月癸巳日,,遣禮部尚書裴行儉為定襄道大總管,0.95,PERSON_OFFICE
P000812,OFFICE_雍州長史,擔任,永隆二年正月,,上詔雍州長史李義玄曰,0.95,PERSON_OFFICE
P000328,OFFICE_太子少傅,兼任,永隆二年三月辛卯日,,左僕射、同三品劉仁軌兼太子少傅,0.95,PERSON_OFFICE
P000301,OFFICE_太子少保,轉任,永隆二年三月辛卯日,,侍中郝處俊為太子少保,0.95,PERSON_OFFICE
P000782,OFFICE_定襄道總管,擔任,永隆二年五月,,定襄道總管曹懷舜與突厥史伏念戰於橫水,0.95,PERSON_OFFICE
P000159,OFFICE_吏部郎中,擔任,永淳元年二月戊午日,,吏部郎中王方慶曰,0.9,PERSON_OFFICE
P000785,OFFICE_金牙道行軍大總管,任命為,永淳元年四月辛未日,,以裴行儉為金牙道行軍大總管,0.9,PERSON_OFFICE
P000819,OFFICE_將軍,擔任,永淳元年四月辛未日,,與將軍閻懷旦等三總管兵分道討十姓突厥阿史那車薄,0.9,PERSON_OFFICE
P000821,OFFICE_安西副都護,擔任,永淳元年,,安西副都護王方翼破車薄、咽面,0.9,PERSON_OFFICE
P000331,OFFICE_同中書門下同承受進止平章事,任命為,永淳元年四月丁亥日,,黃門侍郎郭待舉...並同中書門下同承受進止平章事,0.9,PERSON_OFFICE
P000333,OFFICE_同中書門下同承受進止平章事,任命為,永淳元年四月丁亥日,,兵部侍郎岑長倩...並同中書門下同承受進止平章事,0.9,PERSON_OFFICE
P000334,OFFICE_同中書門下同承受進止平章事,任命為,永淳元年四月丁亥日,,中書侍郎郭正一...並同中書門下同承受進止平章事,0.9,PERSON_OFFICE
P000332,OFFICE_同中書門下同承受進止平章事,任命為,永淳元年四月丁亥日,,吏部侍郎魏玄同...並同中書門下同承受進止平章事,0.9,PERSON_OFFICE
P000794,OFFICE_參知政事,擔任,永淳元年四月丁亥日,,上謂參知政事崔知溫曰,0.9,PERSON_OFFICE
P000361,OFFICE_雍州長史,轉任,永淳元年六月丁丑日,,以岐州刺史蘇良嗣為雍州長史,0.9,PERSON_OFFICE
P000793,OFFICE_同平章事,任命為,永淳元年十月丙寅日,,黃門侍郎劉景先同平章事,0.9,PERSON_OFFICE
P000138,OFFICE_皇太孫,立為,永淳元年二月戊午日,,立皇孫重照為皇太孫,0.9,PERSON_OFFICE
P000824,OFFICE_宗正卿,任命,永淳二年二月甲午,,二月甲午，洛州長史李仲玄為宗正卿。,0.9,PERSON_OFFICE
P000524,OFFICE_京留守,任命,永淳二年七月己丑,,己丑，令唐昌郡王重福為京留守，劉仁軌副之。,0.9,PERSON_OFFICE
P000328,OFFICE_副京留守,任命,永淳二年七月己丑,,己丑，令唐昌郡王重福為京留守，劉仁軌副之。,0.9,PERSON_OFFICE
P000006,OFFICE_監國,任命,弘道元年十二月己酉,,詔皇太子監國,0.9,PERSON_OFFICE
P000006,OFFICE_鷹揚府隊正,担任,隋大业末年,,隋大業末為鷹揚府隊正,0.9,PERSON_OFFICE
P000006,OFFICE_工部尚書,担任,贞观年间,,貞觀中，累遷工部尚書,0.9,PERSON_OFFICE
P000006,OFFICE_才人,担任,则天十四岁时,宫,立為才人,0.9,PERSON_OFFICE
P000006,OFFICE_昭仪,担任,太宗崩后,宫,拜昭儀,0.9,PERSON_OFFICE
P000096,OFFICE_太尉,加授,弘道元年十二月庚午,,加授澤州刺史、韓王元嘉為太尉,0.9,PERSON_OFFICE
P000171,OFFICE_開府儀同三司,加授,弘道元年十二月庚午,,豫州刺史、滕王元嬰為開府儀同三司,0.9,PERSON_OFFICE
